https://infobatik.id/batik-indonesia-pencipta-batik-simbol-akal-sehat/,"Batik Indonesia : Pencipta Batik Simbol Akal Sehat","Pencipta batik simbol akal sehat (SAS) atau dua jari, Gunawan Muhammad Nizar memiliki keinginan membuatkan kemeja batik ok"
https://infobatik.id/motif-batik-tolak-angin-dari-aceh/,"Motif Batik Tolak Angin Dari Aceh","Batik Aceh bukan hanya sekedar kain batik tulis dengan segala keindahan yang mengikutinya. Setiap kain batik tulis aceh dalam setiap motif batik nya terkandung makna dan filosofi luhur kehidupan yang menjadi kearifan budaya lokal serta pedoman hidup bagi masyarakat Aceh."
https://infobatik.id/ciri-khas-batik-aceh/,"Ciri Khas Batik Aceh","Motif Batik Aceh terlihat unik dan khas karena menggunakan unsur alam dan budaya Aceh dalam paduan warnanya. Warna yang digunakan pada Batik Aceh"
https://infobatik.id/batik-aceh-dan-motifnya-yang-kaya-akan-nuansa-islami/,"Batik Aceh dan Motifnya yang Kaya Akan Nuansa Islami","Sebagian besar masyarakat Indonesia mengenal Daerah Istimewa Aceh dengan julukan Serambi Mekah. Kemudian, bisa dikatakan kalau provinsi tersebut"
https://infobatik.id/batik-aceh-batik-dengan-sejuta-makna/,"Batik Aceh, Batik dengan Sejuta Makna","Batik Aceh sebenarnya sudah ada sejak abad Kesultanan Aceh. Mungkin, sekitar abad ke 13 M motif batik sudah dipakai. Untuk menguatkan teori ini"
https://infobatik.id/indahnya-batik-aceh/,"Indahnya Batik Aceh","Selama ini batik memang lekat berasal dari daerah-daerah di Pulau Jawa. Namun siapa sangka, Aceh juga memiliki kerajinan tradisional yang satu ini"
https://infobatik.id/batik-aceh-motif-bungong-jeumpa/,"Batik Aceh Motif Bungong Jeumpa","Bungong Jeumpa atau bunga kantil merupakan salah satu jenis bunga yang paling sering ditemui di Aceh. Bentuknya yang indah lantas menjadi inspirasi"
https://infobatik.id/batik-aceh-motif-rencong/,"Batik Aceh Motif Rencong","Rencong merupakan senjata tradisional / khas Aceh yang dahulu digunakan untuk perang kemerdekaan RI, senjata tajam yang mirip dengan belati"
https://infobatik.id/motif-pintu-aceh/,"Motif Pintu Aceh","Motif Pintu Aceh menunjukkan ukuran tinggi pintu yang rendah, menggambarkan kepribadian orang Aceh. Rumah adat Aceh memang berpintu rendah,"
https://infobatik.id/231-2/,"Motif Batik Gayo Aceh Trand Dan Modis Bagi Anak Muda","Khusunya daerah Aceh, Inspirasi batik gayo adalah berasal dari ukiran yang terdapat pada rumah tradisional yang biasa disebut ukiran kerawang Gayo."
https://infobatik.id/corak-batik-bali-yang-eksotik/,"Corak Batik Bali Yang Eksotik","Batik Bali dalam percaturan batik Nusantara masih terbilang baru, akan tetapi kian hari semakin memiliki perkembangan yang cepat terutama dalam industri batik-batik di beberapa pulau-pulau Nusantara, mereka mengalami perkembangan yang sangat pesat. Hal itu dikarenakan di pulau Bali memiliki banyak sekali motif dan desa"
